1363,Yolanda (Haiyan),VI,Iloilo,2013,TY,3,235,910,4,2321487,457,179929,26,60,99,85,59,1776,168698,203138,64677,4163,201,157429,5394980265
1754,Nona,I,Pangasinan,2015,TY,7,150,963,1,2956726,542,198464,21,61,98,93,86,2242,108480,402146,49306,9171,0,0,257717000
756,Juan,CAR,Mt. Province,2010,TY,6,225,988.7,4,154187,65,230997,24,66,106,90,57,639,7321,24485,1121,47,0,1237,290403861.3
1378,Yolanda (Haiyan),X,Lanao del Norte,2013,TY,3,235,910,4,982740,236,177304,48,73,100,94,106,1085,67648,66865,34495,2599,0,0,0
1828,Karen,IV-A,Quezon,2016,TY,5,150,976.2,2,2151084,244,273489,28,68,102,95,231,2150,119674,267613,86083,32713,0,0,5918000
1883,Nina,IV-B,Occidental Mindoro,2016,TY,5,185,986.6,0,494611,85,167400,37,73,104,87,56,857,12838,45070,32519,3583,0,339,249079000
886,Mina,I,Pangasinan,2011,TY,9,195,975.3,1,2814367,516,197814,21,63,106,92,119,1018,108093,385045,50241,10244,3,23,161985231.1
1575,Ruby,NCR,Metro Manila,2014,TY,8,215,927,3,12666191,20445,370275,4,46,101,95,162,470,344593,2139922,41695,20797,0,0,0
571,Isang,III,Pampanga,2009,TS,5,95,983.3,0,2302752,1115,221000,7,58,102,92,198,1773,32259,415342,13645,5901,0,0,0
1085,Igme,I,Ilocos Sur,2012,TY,8,165,1000.2,2,670848,258,204000,17,57,100,93,119,1021,20700,107462,5072,820,0,14,3906000.31
986,Ramon,VI,Negros Occidental,2011,TS,5,55,1001.4,0,2937504,367,186509,32,64,103,84,87,1766,188669,261836,123278,9060,0,0,0
336,Lando,XIII,Surigao del Norte,2007,TY,10,130,998.3,1,409468,208,127646,54,76,103,85,55,582,14949,32931,31639,4009,9,11,1129740
968,Quiel,III,Aurora,2011,TY,5,160,974.4,0,203788,65,245658,26,67,104,92,199,1948,11268,21608,7505,597,0,958,0
1615,Ruby,VIII,Eastern Samar,2014,TY,8,215,927,3,459239,99,163735,61,70,96,74,42,865,20479,31193,32739,1978,276,79590,850965000
805,Falcon,NCR,Metro Manila,2011,TS,5,195,979.9,0,12053536,19456,371173,4,47,97,95,184,465,350258,2064904,48829,28680,0,0,0
926,Pedring,II,Quirino,2011,TY,5,140,976.2,3,179162,77,190217,19,59,103,93,92,1158,12965,19425,3670,323,0,10166,158164858.8
248,Dodong,III,Pampanga,2007,TS,2,75,994,1,2229349,1080,205139,4,61,103,91,201,1811,34274,385755,11916,10993,6,10,131620000
1016,Ferdie,NCR,Metro Manila,2012,TD,2,150,950,1,12254389,19780,379000,4,47,98,95,186,467,349373,2097540,46242,26340,0,0,0
1062,Gener,X,Misamis Occidental,2012,TY,5,130,972,3,581192,290,190000,43,61,101,92,108,1036,43184,40065,29871,2443,0,16,0
171,Paeng,II,Nueva Vizcaya,2006,TY,5,195,981.7,3,393272,82,142770,15,63,105,85,91,939,26825,50123,7695,484,11,291,176327187.3
1681,Hanna,II,Batanes,2015,TY,4,195,938,2,17246,85,190709,27,60,95,96,59,1132,185,3485,186,280,0,0,363000
1090,Karen,III,Pampanga,2012,TY,4,185,943,0,2444602,1184,259000,8,55,100,92,201,1907,33405,398922,13133,8112,0,0,0
1114,Ofel,VIII,Samar,2012,TD,4,85,991,2,751867,124,166000,50,75,101,74,77,819,28931,39085,64390,5419,0,5,1100652.21
791,Dodong,IV-A,Batangas,2011,TS,2,65,1004.3,0,2437650,783,271818,18,57,101,94,240,2153,58261,384080,16896,4729,1,336,6192000
1805,Cardina,VI,Iloilo,2016,TS,4,105,982,0,2416516,476,188872,26,61,102,85,80,1901,168694,205579,65070,4225,0,0,0
89,Florita,I,Ilocos Sur,2006,TY,5,120,982.8,1,627424,242,142358,21,63,102,90,123,978,21094,101012,5132,962,6,0,200447
8,Feria,II,Batanes,2005,TY,5,195,920,3,16113,79,136946,17,71,103,85,72,986,200,3087,227,322,0,0,112263000
856,Juaning,VII,Siquijor,2011,STS,4,95,994.4,0,92029,273,200310,32,61,101,87,105,1742,7228,9548,2832,305,1,0,0
1352,Yolanda (Haiyan),IV-B,Romblon,2013,TY,3,235,910,4,289208,189,159497,41,73,100,87,64,782,8881,26672,20817,3253,0,7669,224030543
598,Kiko,III,Pampanga,2009,TY,7,175,967.6,1,2302752,1115,221000,7,58,102,92,198,1773,32259,415342,13645,5901,0,0,132550666.5
424,Frank,XII,Cotabato,2008,TY,6,160,988,0,1155789,124,139277,34,68,106,78,103,957,105517,78818,60201,1758,3,4462,72640042.25
307,Ineng,CAR,Ifugao,2007,TY,7,185,991,0,180815,69,200696,26,68,108,88,56,580,16478,15369,4014,171,0,1,0
1767,Nona,IV-A,Cavite,2015,TY,7,150,963,0,3678301,2410,273155,3,49,101,95,208,2290,67869,560556,15697,4204,1,8,59000
1702,Ineng,IV-A,Laguna,2015,TY,6,180,964,0,3035081,1574,273155,7,49,100,95,208,2290,73912,483518,8307,3388,0,58,0
1078,Helen,II,Isabela,2012,TS,4,85,991,2,1530374,117,195000,24,56,101,95,92,1131,59637,219109,29925,2443,0,0,1691100
163,Milenyo,VIII,Southern Leyte,2006,TY,5,130,963.9,1,386308,214,125731,34,75,106,74,79,813,24646,38551,15006,1902,0,0,16000000
535,Feria,III,Pampanga,2009,TS,4,75,993.6,1,2302752,1115,221000,7,58,102,92,198,1773,32259,415342,13645,5901,0,25,346592
1510,Mario,NCR,Metro Manila,2014,TY,5,105,982,2,12666191,20445,370275,4,46,101,95,162,470,344593,2139922,41695,20797,0,0,0
1106,Ofel,IV-B,Oriental Mindoro,2012,TD,4,85,991,2,808483,191,179000,29,67,101,86,67,795,24578,86762,42817,5885,7,1770,65254270
